id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_nom_voie,code_postal,code_commune,nom_commune,id_parcelle,longitude,latitude
2019-1160508,2019-11-20,Vente,516680.0,LES FESSES,78780.0,78382,Maurecourt,78382000AH1003,2.056001,48.99728
2019-427147,2019-12-13,Vente,230000.0,A TARSAC,32250.0,32290,Montréal,322900000A1085,0.196415,43.967558
2019-100391,2019-11-26,Vente,233319.0,MOUSTIES,9500.0,9266,Saint-Julien-de-Gras-Capou,092660000A1371,1.85924,43.033507
2019-1337195,2019-11-23,Vente,410000.0,RUE DE L ARISCOTEL,91410.0,91200,Dourdan,91200000AD0260,2.012544,48.535252
2019-362326,2019-06-12,Vente,219000.0,MTE SAINT JEAN,20090.0,2A004,Ajaccio,2A004000BO0336,8.738912,41.931219
2019-692252,2019-02-27,Vente,110000.0,RUE DU FBG D ORLEANS,45200.0,45208,Montargis,45208000AR0410,2.726322,47.994282
2019-1143365,2019-07-09,Vente,294000.0,RUE CHARLES GUILBERT,78190.0,78621,Trappes,78621000BI0448,1.98016,48.769121
2019-231687,2019-08-31,Vente,62500.0,LA NOUE,18220.0,18176,Parassy,18176000ZP0103,2.511147,47.22663
2019-259185,2019-04-30,Vente,270000.0,RUE DES LAURIERS,22520.0,22055,Binic-Étables-sur-Mer,22055007AD1453,-2.832828,48.608038
2019-281872,2019-07-15,Vente,100010.0,CHEZ DONNET,24360.0,24071,Bussière-Badil,240710000D0704,0.577545,45.656748
2019-505557,2019-06-27,Vente,67000.0,AV DE CASSIOPEE,34300.0,34003,Agde,34003000KL0029,3.516552,43.295738
2019-1431317,2019-05-24,Vente,102500.0,LES PARADIS,95000.0,95127,Cergy,95127000AZ0220,2.069585,49.033048
2019-864341,2019-06-28,Vente,167000.0,RUE JEAN LEBAS,59214.0,59485,Quiévy,594850000D0965,3.428944,50.164797
2019-77768,2019-10-03,Vente,330000.0,LES FERRAILLONS,6510.0,6064,Gattières,060640000D1945,7.171063,43.759954
2019-1091300,2019-01-31,Vente en l'état futur d'achèvement,178000.0,RTE DE NEUFCHATEL BIHOREL,76420.0,76095,Bihorel,76095000AK0236,1.109284,49.457367
2019-1166424,2019-06-07,Vente,440300.0,RUE DU BOIS SAINT PIERRE,78690.0,78220,Les Essarts-le-Roi,78220000AV0181,1.902952,48.726608
2019-572674,2019-01-16,Vente,280800.0,RUE D ALPIGNANO,38600.0,38169,Fontaine,38169000AI0816,5.695314,45.188204
2019-142024,2019-05-20,Vente,465000.0,RUE DU COMMANDANT ROLLAND,13008.0,13208,Marseille 8e Arrondissement,132088390M0050,5.379405,43.269501
2019-1409321,2019-12-17,Vente,154000.0,VOIE FELIX EBOUE,94000.0,94028,Créteil,94028000BC0277,2.450633,48.797481
2019-1177838,2019-12-31,Vente,320000.0,RUE DES CHARMES,79000.0,79034,Bessines,79034000AM0500,-0.495875,46.301147
2019-379564,2019-04-10,Echange,20795.0,LA VEYRE,30330.0,30331,Tresques,30331000AM0092,4.574641,44.100567
2019-906312,2019-10-08,Vente,91292.0,RUE DE COLMAR,62410.0,62895,Wingles,62895000AO0700,2.842655,50.492723
2019-1301064,2019-02-14,Vente,140000.0,RTE DE MARZELAY,88100.0,88413,Saint-Dié-des-Vosges,88413000BX0385,6.929889,48.306984
2019-1094884,2019-12-03,Vente,205000.0,RUE DE LA HAIE,76230.0,76108,Bois-Guillaume,76108000AP0504,1.117866,49.468761
2019-643415,2019-05-03,Vente,305000.0,RUE DU PORT GARNIER,44000.0,44109,Nantes,44109000BZ0374,-1.548638,47.22892
2019-20071,2019-07-04,Vente,100000.0,RUE DU GENERAL SAINT HILAIRE,2240.0,2648,Ribemont,02648000AC0119,3.454351,49.793253
2019-1422295,2019-12-16,Vente en l'état futur d'achèvement,274900.0,RUE ST LEU,94520.0,94056,Périgny,94056000AC0525,2.551751,48.694503
2019-1021160,2019-10-03,Vente,125000.0,LE PAQUIER,71260.0,71345,Péronne,713450000C0389,4.807278,46.435504
2019-238604,2019-10-30,Vente,270950.0,LES RENARDIERES,19290.0,19261,Sornac,192610000A0388,2.185236,45.710105
2019-1191244,2019-08-06,Vente,115000.0,RUE DE LA MARSEILLAISE,80340.0,80136,Bray-sur-Somme,80136000AD0345,2.714215,49.93891
2019-9485,2019-01-10,Vente,43850.0,EN BRISSET,1640.0,1002,L'Abergement-de-Varey,010020000C0611,5.412213,46.009962
2019-1448140,2019-03-20,Vente,225000.0,RUE JEAN MOULIN,95100.0,95018,Argenteuil,95018000BT0406,2.241743,48.938598
2019-1480413,2019-02-18,Vente,522537.0,RUE DE LA ROQUETTE,75011.0,75111,Paris 11e Arrondissement,75111000BY0046,2.377777,48.85661
2019-1430963,2019-04-23,Vente,284184.0,LA FOLIE,95480.0,95488,Pierrelaye,95488000AB0023,2.151762,49.027459
2019-615141,2019-11-06,Vente,142880.0,LES VILLIERS,41500.0,41136,Mer,41136000YA0006,1.508977,47.737376
2019-1079226,2019-03-25,Vente,565000.0,CHE DES FORGES,74140.0,74263,Sciez,74263000BP0097,6.389426,46.329699
2019-228252,2019-08-22,Vente terrain à bâtir,25987.5,RUE DU PRIEURE,17380.0,17448,Tonnay-Boutonne,17448000AD0372,-0.706837,45.970254
2019-293478,2019-05-23,Vente,99000.0,GR GRANDE RUE,25640.0,25368,Marchaux-Chaudefontaine,25368000AD0069,6.136124,47.32405
2019-599753,2019-07-05,Vente,550000.0,RUE DES BARTHES,40220.0,40312,Tarnos,403120000E0465,-1.434357,43.522147
2019-609356,2019-03-04,Vente,137400.0,RUE DU PAIRET,41110.0,41126,Mareuil-sur-Cher,41126000AM0128,1.31275,47.30279
2019-329862,2019-12-11,Vente,140000.0,RUE SAINT DENIS,28300.0,28070,Champhol,28070000AI0062,1.507695,48.465522
2019-462707,2019-02-06,Vente,355000.0,MAGNON,33420.0,33301,Naujan-et-Postiac,33301000ZH0079,-0.186954,44.772912
2019-790947,2019-07-25,Vente,210000.0,LA FORGE,55000.0,55224,Haironville,55224000AE0017,5.094624,48.687164
2019-309200,2019-09-20,Vente,210480.0,RUE CARL VON LINNE,26500.0,26058,Bourg-lès-Valence,26058000AH0084,4.895506,44.97379
2019-1059220,2019-11-28,Vente,25000.0,CHIRON EST,73000.0,73065,Chambéry,73065000AK1197,,
2019-346235,2019-05-10,Vente,110000.0,RUE ROBESPIERRE,29200.0,29019,Brest,29019000AH0154,-4.490265,48.407858
2019-659889,2019-09-13,Vente,139000.0,RUE DE LA PIERRE PERCEE,44840.0,44198,Les Sorinières,44198000AK0578,-1.523617,47.155214
2019-1220301,2019-07-30,Vente,400000.0,PIERREFEU,83860.0,83087,Nans-les-Pins,830870000B3751,5.777243,43.378178
2019-441130,2019-05-24,Vente en l'état futur d'achèvement,264000.0,,,33550,Villenave-d'Ornon,33550000AO0067,-0.559837,44.78103
2019-377417,2019-12-26,Vente en l'état futur d'achèvement,153740.0,RTE DE COURBESSAC,30000.0,30189,Nîmes,30189000CM0577,4.40188,43.864693
2019-911066,2019-09-23,Vente,135000.0,RUE DU TIR A L ARC,62200.0,62160,Boulogne-sur-Mer,62160000AZ0878,1.617825,50.712491
2019-509543,2019-01-29,Vente,254500.0,RUE D ANTRAIN,35700.0,35238,Rennes,35238000AS0138,-1.672176,48.121285
2019-1230626,2019-10-24,Vente,65000.0,RUE LEBLOND SAINT HILAIRE,83000.0,83137,Toulon,83137000CP0061,5.927551,43.124461
2019-1355909,2019-02-20,Vente,363700.0,RUE RASPAIL,92300.0,92044,Levallois-Perret,920440000O0193,2.2934,48.895426
2019-1437500,2019-04-23,Vente,178500.0,RUE ROGER SALENGRO,95670.0,95371,Marly-la-Ville,95371000AD0294,2.508291,49.089278
2019-769109,2019-11-30,Vente,195000.0,LE CHAMP DU PRESSOIR,53380.0,53226,Saint-Hilaire-du-Maine,532260000E0777,-0.895316,48.199689
2019-1104805,2019-09-26,Vente,122000.0,RUE THIERS,76170.0,76384,Lillebonne,76384000AK0616,0.533427,49.520734
2019-47698,2019-06-24,Vente,234000.0,COR ANDRE DE JOLY,6300.0,6088,Nice,06088000IY0194,7.29438,43.70216
2019-601630,2019-08-01,Vente,420000.0,MAGUIDE,40420.0,40323,Vert,40323000AH0088,-0.65289,44.098944
2019-737056,2019-05-06,Vente,182000.0,LE CHENE AU LOUP,50300.0,50411,Ponts,50411000ZD0118,-1.318133,48.709598
2019-45519,2019-03-29,Vente,50000.0,RUE TRACHEL,6000.0,6088,Nice,06088000LS0273,7.26298,43.70653
2019-1222432,2019-11-15,Vente,427500.0,LES RAYS,83830.0,83028,Callas,830280000B0726,6.538779,43.595887
2019-1301343,2019-04-15,Vente,160000.0,RUE JEAN MAURICE ANDRE,88100.0,88413,Saint-Dié-des-Vosges,88413000AD0450,6.939329,48.285811
2019-691991,2019-01-25,Vente,70000.0,BD DURZY,45200.0,45208,Montargis,45208000AL0266,2.735968,47.993971
2019-833507,2019-04-03,Vente,430500.0,RUE DU PRESIDENT GUY MOLLET,59150.0,59650,Wattrelos,59650000BL0441,3.21182,50.701107
2019-1006775,2019-09-26,Vente,374100.0,RTE DE PARIS,69260.0,69044,Charbonnières-les-Bains,69044000AM0061,4.75473,45.771008
2019-832319,2019-02-25,Vente,82000.0,RUE FAIDHERBE,59170.0,59163,Croix,59163000AC0223,3.150213,50.687906
2019-885855,2019-09-20,Vente,253800.0,RUE DU TOURNESOL,60330.0,60341,Lagny-le-Sec,603410000W0175,2.742207,49.084257
2019-1134753,2019-09-05,Vente en l'état futur d'achèvement,234999.0,LES PIGEONNEAUX,77600.0,77058,Bussy-Saint-Georges,77058000ZE0073,2.734928,48.835922
2019-1052939,2019-02-18,Vente,65000.0,CURIAZ,73250.0,73247,Saint-Jean-de-la-Porte,73247000ZX0233,6.130232,45.557457
2019-1414708,2019-09-13,Vente,127000.0,ALL DE NORMANDIE,94320.0,94073,Thiais,94073000AJ0404,2.401863,48.756355
2019-94970,2019-06-24,Vente,25000.0,LA COTE JEUDI,8350.0,8331,Noyers-Pont-Maugis,08331000AD0166,4.93148,49.653757
2019-66917,2019-09-30,Vente,257000.0,AV MONT JOLI,6110.0,6030,Le Cannet,06030000AL0313,7.010168,43.580032
2019-915819,2019-11-04,Vente,90000.0,RUE DES PATRONS,62600.0,62108,Berck,62108000BE0339,1.586436,50.407873
2019-543633,2019-12-26,Vente,21213.0,AUX COTEAUX,36190.0,36081,Gargilesse-Dampierre,36081000AW0126,1.586788,46.507023
2019-1292846,2019-10-01,Vente,60000.0,AV GENERAL DE GAULLE,87240.0,87002,Ambazac,87002000AC0163,1.403856,45.959758
2019-456922,2019-08-26,Vente,62000.0,LE BOURG,33210.0,33343,Pujols-sur-Ciron,333430000B1822,-0.357137,44.561438
2019-241658,2019-10-08,Vente,97000.0,LE CHATENET SUD,19350.0,19094,Juillac,190940000D0742,1.32808,45.316547
2019-953954,2019-12-03,Vente,114000.0,AV DOCTEUR MAURICE DELAY,64100.0,64102,Bayonne,64102000BD0250,-1.465095,43.49928
2019-539452,2019-04-03,Vente,384182.0,LA PIECE DU POIRIER,36330.0,36159,Le Poinçonnet,361590000A3225,1.747141,46.772621
2019-889539,2019-06-07,Vente,75000.0,RUE DU MONT SAINT MICHEL,61100.0,61169,Flers,61169000BE0050,-0.588848,48.74034
2019-619360,2019-09-02,Vente,170000.0,RUE DES TILLEULS,42000.0,42218,Saint-Étienne,42218000AN0041,4.379338,45.447377
2019-802441,2019-02-01,Vente,174000.0,RUE JEANNE-MARIE LE BOZEC,56520.0,56078,Guidel,56078000BX0320,-3.481395,47.789352
2019-112026,2019-08-27,Vente,92000.0,PTR PETITE RUE,11000.0,11069,Carcassonne,11069000HI0056,2.30589,43.188318
2019-761490,2019-06-11,Vente,70000.0,RUE DU FOUR ROUGE,52400.0,52377,Parnoy-en-Bassigny,523770000F0050,,
2019-1068262,2019-07-26,Vente,303000.0,RUE DE LA CULAZ,74600.0,74010,Annecy,74010268BD0110,6.098938,45.873543
2019-1184208,2019-10-08,Vente en l'état futur d'achèvement,188000.0,AV PAUL CLAUDEL,80000.0,80021,Amiens,80021000HT0949,2.278104,49.875689
2019-252575,2019-12-12,Vente,231550.0,RUE DE LA LIBERTE,21270.0,21175,Cirey-lès-Pontailler,21175000AA0119,5.29512,47.308804
2019-914748,2019-08-26,Vente,125000.0,LOT HAMEAU INDIANA,62176.0,62201,Camiers,62201000AW0089,1.593636,50.573058
2019-834034,2019-04-11,Vente,238500.0,RUE DU GENERAL CHANZY,59100.0,59512,Roubaix,59512000IK0015,3.174971,50.685425
2019-169072,2019-06-26,Vente,85000.0,BD JULES FERRY,13160.0,13027,Châteaurenard,13027000AI0325,4.84914,43.882725
2019-590132,2019-05-25,Vente,60000.0,GRANDE RUE,39110.0,39009,Andelot-en-Montagne,39009000AD0012,5.934053,46.852443
2019-1053785,2019-04-23,Vente,120000.0,AV CHARLES DE GAULLE,73100.0,73008,Aix-les-Bains,73008000CD0189,5.912864,45.688081
2019-1276432,2019-04-23,Vente,73000.0,RUE D ARTIGNY,86000.0,86194,Poitiers,86194000IW0249,0.383083,46.572926
2019-311486,2019-01-18,Vente,390643.0,LA MARGE,26790.0,26275,Rochegude,262750000F0477,4.841458,44.254883
2019-542842,2019-11-21,Vente,291680.8,TERRE DES CHARGIS,36190.0,36062,Cuzion,360620000B0432,1.628838,46.48575
2019-6403,2019-05-09,Vente,36500.0,GRAND PATURAGE,1260.0,1187,Haut Valromey,011872920C0398,5.658346,46.103814
2019-162119,2019-01-22,Vente en l'état futur d'achèvement,256300.0,QRT LE CARRESTIER,13700.0,13054,Marignane,13054000BM0079,5.218396,43.40431
2019-1362083,2019-05-16,Vente,280000.0,QUAI ALPHONSE LE GALLO,92100.0,92012,Boulogne-Billancourt,92012000AF0037,2.22485,48.839749
2019-1333090,2019-07-24,Vente,152000.0,RES LES RUELLES D EGLY,91520.0,91207,Égly,91207000AE0104,2.23539,48.584671
2019-932818,2019-09-20,Vente,126600.0,LA PECHE,63230.0,63363,Saint-Jacques-d'Ambur,633630000C1058,2.781599,45.910988
2019-643708,2019-04-08,Vente,174000.0,RUE FELIBIEN,44000.0,44109,Nantes,44109000LW0196,-1.567574,47.221057
2019-636285,2019-07-02,Vente,128250.0,PL DU BREUIL,43000.0,43157,Le Puy-en-Velay,43157000AY0275,3.882347,45.040991
2019-567391,2019-03-15,Vente,88000.0,RTE DES TROIS VILLAGES ST-BERN,38660.0,38395,Plateau-des-Petites-Roches,38395000AE0258,5.876172,45.302087
2019-423235,2019-12-26,Vente,25000.0,HAJALOS,31260.0,31112,Castagnède,311120000A1257,0.977746,43.04981
2019-589354,2019-04-11,Vente,60000.0,AU VILLAGE VINCELLES,39190.0,39576,Val-Sonnette,395760000C0335,5.478276,46.600187
2019-1248897,2019-05-20,Vente,150000.0,LE VILLAGE,84190.0,84049,Gigondas,840490000D0137,5.004483,44.163184
2019-20574,2019-09-07,Vente,53600.0,RUE DE MULHOUSE,2100.0,2691,Saint-Quentin,02691000AY0653,3.298673,49.85069
2019-45872,2019-02-22,Vente,468292.5,RLE DES PRES,6000.0,6088,Nice,06088000LB0416,7.27034,43.702181
2019-900012,2019-05-24,Vente,374000.0,RUE DES LOMBARDS,62840.0,62338,Fleurbaix,62338000AK0072,2.840524,50.638073
2019-927998,2019-10-08,Vente,285000.0,RUE FONTGIEVE,63000.0,63113,Clermont-Ferrand,63113000IW0028,3.080221,45.780985
2019-571806,2019-12-11,Vente,122800.0,RTE DES GORGES,38500.0,38563,Voiron,38563000AK0086,5.591338,45.370467
2019-1312894,2019-06-28,Vente,185000.0,RUE DU HAUT DE L ECHELOTTE,89100.0,89287,Paron,89287000AD0029,3.257512,48.193828
2019-1007262,2019-11-05,Vente,350580.0,AV DU CHATER,69340.0,69089,Francheville,69089000BK0047,4.773384,45.738929
2019-327285,2019-06-21,Vente,83000.0,CAVEE DE BELLEVUE,28130.0,28227,Maintenon,28227000AZ0213,1.58396,48.591502
2019-657815,2019-07-10,Vente,61435.0,LES GRANDS GATS,44190.0,44064,Gorges,440640000E1097,-1.301049,47.087559
2019-853997,2019-06-14,Vente,195000.0,GPL GRAND PLACE,59670.0,59135,Cassel,591350000B1819,2.485309,50.80038
2019-867818,2019-05-07,Vente,123500.0,RUE DE LILLE,59300.0,59606,Valenciennes,59606000AU0320,3.52288,50.360749
2019-1051623,2019-09-02,Vente,296100.0,CHE SOUS BOIS,73490.0,73213,La Ravoire,732130000G0277,5.952238,45.569065
2019-477936,2019-06-06,Vente en l'état futur d'achèvement,114885.0,RUE DE LA CAVALADE,34000.0,34172,Montpellier,34172000SK0377,3.910313,43.603013
2019-1015188,2019-10-04,Vente,48000.0,SOUS LA CHAUSSEE DE L ETAN,70800.0,70238,Fleurey-lès-Saint-Loup,702380000A1028,6.292641,47.918278
2019-1115163,2019-08-30,Vente,151000.0,AV D' IZNALLOZ,77176.0,77445,Savigny-le-Temple,77445000ZH1051,2.581909,48.580864
2019-1258968,2019-07-05,Vente,65000.0,RUE DU BOIS DE LA FOLIE,85700.0,85182,Pouzauges,85182000AB0100,-0.837479,46.78812
2019-746565,2019-08-01,Vente,150000.0,LA COUR OU LE VILLAGE BESN,50390.0,50426,Rauville-la-Place,504260000B0070,-1.499714,49.405246
2019-1127219,2019-01-24,Vente,168000.0,AV JACQUES CARTIER,77600.0,77058,Bussy-Saint-Georges,77058000ZB0222,2.71159,48.834952
2019-496357,2019-04-15,Adjudication,82000.0,RUE BAUDIN,34200.0,34301,Sète,34301000AI0139,3.698929,43.410843
2019-1446469,2019-11-28,Vente,116600.0,AV DE PARIS,95550.0,95060,Bessancourt,95060000BA0386,2.212065,49.036899
2019-1261818,2019-01-30,Vente,102000.0,AV DES ESTIVANTS,85270.0,85226,Saint-Hilaire-de-Riez,85226000BM0316,-1.978776,46.708547
2019-804256,2019-06-13,Vente,67167.53,RUE LOUIS ROCHE,56100.0,56121,Lorient,56121000AS0213,-3.3694,47.759368
2019-1227995,2019-07-05,Vente,130000.0,RUE FAVIER,83100.0,83137,Toulon,83137000CH0149,5.955052,43.125094
2019-344209,2019-01-14,Vente,68500.0,RUE AUGUSTE COMTE,29200.0,29019,Brest,29019000DI0247,-4.537887,48.377628
2019-101011,2019-11-26,Adjudication,31000.0,CHE DU PAYCHEROT,9350.0,9105,Daumazan-sur-Arize,091050000B0926,1.308812,43.14292
2019-1341268,2019-12-04,Vente,50000.0,LA POITEVINE,91140.0,91666,Villejust,916660000D0128,2.220901,48.674534
2019-939616,2019-02-11,Vente,192000.0,PL GEORGES CLEMENCEAU,64000.0,64445,Pau,64445000BY0210,-0.369329,43.295557
2019-288117,2019-06-07,Vente,163000.0,LE SORIOL,24400.0,24543,Sourzac,24543000ZD0121,0.431937,45.063901
2019-358592,2019-07-22,Vente,145000.0,KERVERGANTON AR LIORS,29420.0,29148,Mespaul,291480000A1554,-4.071838,48.61735
2019-283642,2019-11-26,Vente,86955.0,VEYNAS,24420.0,24540,Sorges et Ligueux en Périgord,245400000F1370,0.848525,45.289032
2019-90551,2019-12-04,Vente,29211.0,LES VIGNES,7270.0,7068,Colombier-le-Jeune,07068000AB0200,4.696472,45.009381
2019-25345,2019-08-29,Vente,198000.0,RUE JEAN JAURES,2310.0,2596,Pavant,02596000AB0517,3.282133,48.950765
2019-701839,2019-11-27,Vente,175000.0,ROUGIE HAUT,46200.0,46220,Pinsac,462200000A1333,1.516987,44.858183
2019-1275538,2019-03-07,Vente,81000.0,RTE DE GENCAY,86280.0,86214,Saint-Benoît,86214000BM0035,0.356224,46.563843
2019-1251481,2019-05-03,Vente,294895.0,TENEMENT DE SAINTE MARIE,85000.0,85155,Mouilleron-le-Captif,851550000B3564,-1.468577,46.715997
2019-96886,2019-02-22,Vente,60000.0,VILLAGE,9100.0,9254,Saint-Amadou,092540000B0274,1.723652,43.111799
2019-815907,2019-11-21,Vente,495000.0,KERVEN,56150.0,56010,Baud,56010000YB0395,-3.014339,47.887151
2019-78451,2019-01-10,Vente,275000.0,CHE DE L ESCOURS,6480.0,6044,La Colle-sur-Loup,06044000BH0095,7.10784,43.678466
2019-934783,2019-05-16,Vente,98650.0,LA COLLANGE HAUTE,63480.0,63037,Bertignat,630370000A1140,3.697862,45.635931
2019-1376338,2019-12-31,Vente,145429.0,AV DE LA DIVISION LECLERC,92320.0,92020,Châtillon,92020000AE0082,2.281828,48.798259
2019-748537,2019-08-28,Vente,145000.0,AV DE METZ,51000.0,51108,Châlons-en-Champagne,51108000BI0271,4.377859,48.955782
2019-1044000,2019-07-02,Vente en l'état futur d'achèvement,30000.0,RUE SAINCTOT CHEMIN,72400.0,72132,La Ferté-Bernard,72132000AN0344,0.654791,48.186528
2019-234495,2019-10-22,Vente,75000.0,PRE DES JACQUELLERIES,18350.0,18031,Blet,180310000C0298,2.707999,46.897267
2019-660520,2019-10-16,Vente,100000.0,SAINT LOUIS,44440.0,44144,Riaillé,441440000E0998,-1.313979,47.497674
2019-1203860,2019-07-29,Vente,28000.0,TRUILIERS,82600.0,82105,Mas-Grenier,821050000C1216,1.187914,43.883987
2019-1001176,2019-07-31,Vente,243900.0,RUE RENE MONDONNEIX,69530.0,69027,Brignais,69027000BE0889,4.758722,45.672349
2019-1091495,2019-02-20,Vente,22000.0,RUE DES MARTYRS,76360.0,76057,Barentin,76057000AM0557,0.950212,49.544823
2019-460717,2019-12-03,Vente en l'état futur d'achèvement,181500.0,RUE DE L'OLIVINE,33380.0,33555,Marcheprime,33555000AH0351,-0.85186,44.689974
2019-1069717,2019-09-17,Vente,235720.0,RUE DES GENOTTES,74370.0,74112,Epagny Metz-Tessy,74112181AD0249,6.108506,45.939212
2019-1378583,2019-04-29,Vente,425000.0,ALL DES SAISONS,93230.0,93063,Romainville,930630000Y0146,2.438304,48.881427
2019-420484,2019-12-12,Vente,130000.0,RUE DE LA SOURCE,31120.0,31458,Roques,31458000AC0063,1.377505,43.509735
2019-1116873,2019-11-08,Vente,135000.0,BD JEAN JAURES,77170.0,77053,Brie-Comte-Robert,77053000AP0621,2.60768,48.691488
2019-737838,2019-07-12,Vente,280000.0,VOIE DE LA LIBERTE,50220.0,50413,Précey,50413000ZB0093,-1.380335,48.608965
2019-558224,2019-12-18,Vente,125000.0,LA BOIRE DU CHENE,37140.0,37074,Chouzé-sur-Loire,37074000AX0367,0.093004,47.221418
2019-234437,2019-09-25,Vente,249000.0,LE PONT,18170.0,18130,Loye-sur-Arnon,181300000C0466,2.394098,46.637542
2019-479481,2019-07-31,Vente en l'état futur d'achèvement,149900.0,,,34270,Saint-Jean-de-Védas,34270000AO0091,3.82738,43.574175
2019-739198,2019-11-09,Vente,110000.0,RUE DE PALORETTE,50300.0,50554,Saint-Senier-sous-Avranches,50554000ZB0030,-1.316467,48.698922
2019-227545,2019-04-15,Vente,28000.0,CHAMP DU BAS,17400.0,17150,Les Églises-d'Argenteuil,17150000ZP0014,-0.423857,45.952872
2019-904348,2019-05-06,Vente,119900.0,RUE GAMBETTA,62410.0,62573,Meurchin,62573000AN0216,2.88756,50.495966
2019-1026752,2019-04-09,Vente,65000.0,MOULIN FLEURETTE,71110.0,71453,Saint-Martin-du-Lac,714530000D0368,4.055558,46.239509
2019-1300807,2019-01-21,Vente,131000.0,HAUT DE LA COTE,88650.0,88423,Saint-Léonard,88423000AD0430,6.924514,48.214485
2019-376521,2019-12-11,Vente,86000.0,RUE SAINTE PERPETUE,30000.0,30189,Nîmes,30189000HB0630,4.376184,43.836604
2019-888181,2019-03-01,Vente,390000.0,LANGERIE,61100.0,61466,La Selle-la-Forge,61466000ZA0060,-0.551036,48.738307
2019-1319773,2019-06-20,Vente,117000.0,RUE ALPHONSE DAUDET,91000.0,91228,Évry-Courcouronnes,91228000BR0029,2.449669,48.628232
2019-366024,2019-04-26,Vente,290000.0,PIETRALBA,20214.0,2B049,Calenzana,2B0490000F0914,8.827388,42.531227
2019-1144850,2019-09-20,Vente,486500.0,RUE DU CHEMIN VERT,78390.0,78073,Bois-d'Arcy,78073000BE0089,2.033203,48.799058
2019-416876,2019-02-27,Vente,190000.0,RUE DE LA PIERRESSE,31810.0,31574,Vernet,315740000A0163,1.421318,43.435697
2019-1275739,2019-03-21,Vente,123100.0,RUE FRANCHET D ESPEREY,86000.0,86194,Poitiers,86194000EM0915,0.348018,46.566087
2019-85316,2019-08-09,Vente,155000.0,LA MAREQUIERE,7700.0,7264,Saint-Marcel-d'Ardèche,07264000AE0474,4.62275,44.326079
2019-899108,2019-02-08,Vente,50500.0,RUE EMILE ZOLA,62400.0,62119,Béthune,62119000BE0991,2.638762,50.528324
2019-1009142,2019-03-18,Vente,160000.0,RTE D ARNAS,69460.0,69023,Blacé,690230000A0537,4.675617,46.037291
2019-1125397,2019-08-27,Vente,375000.0,RUE MAURICE RAVEL,77870.0,77533,Vulaines-sur-Seine,77533000AB0087,2.755973,48.437906
2019-253929,2019-03-04,Vente,39000.0,CHATELLENOT,21290.0,21626,Terrefondrée,21626000AB0035,4.816787,47.719293
2019-26525,2019-04-11,Vente,40000.0,GATIERE,3160.0,3320,Ygrande,033200000E0011,2.937501,46.526756
2019-1139100,2019-12-23,Vente,395000.0,ALL DES PERDRIX,77420.0,77083,Champs-sur-Marne,77083000BK0097,2.586626,48.854532
2019-1118057,2019-12-27,Vente,231500.0,AV DE L'EUROPE,77550.0,77296,Moissy-Cramayel,77296000AM0671,2.573929,48.628629
2019-716018,2019-07-02,Vente,55500.0,BD EUGENE CHAUMIN,49000.0,49007,Angers,49007000DO0427,-0.556982,47.449666
2019-1449921,2019-07-16,Vente,506950.0,RUE DU PANORAMA,95370.0,95424,Montigny-lès-Cormeilles,95424000AD0107,2.184846,48.983789
2019-578949,2019-06-20,Vente,152000.0,VERCIEU,38390.0,38247,Montalieu-Vercieu,38247000AB0266,5.39334,45.810699
2019-1130002,2019-04-05,Vente,405130.0,ALL GEORGES CARPENTIER,77360.0,77479,Vaires-sur-Marne,77479000AM0170,2.631924,48.867136
2019-1013462,2019-12-30,Vente,115000.0,RUE DENAVE,69170.0,69243,Tarare,69243000AD0004,4.435849,45.895978
2019-1025288,2019-10-31,Vente,128000.0,RUE DE LA BENNE,71240.0,71512,Sennecey-le-Grand,71512000AI0183,4.873521,46.638058
2019-455731,2019-07-16,Vente,135000.0,RUE EMILE COMBES,33270.0,33167,Floirac,33167000AY0662,-0.530862,44.829456
2019-974793,2019-06-17,Vente,179000.0,AV GENERAL DE GAULLE,69300.0,69034,Caluire-et-Cuire,69034000AH0007,4.852713,45.803547
2019-1180537,2019-02-11,Vente,160000.0,RUE DES ORFEVRES,80000.0,80021,Amiens,80021000XZ0239,2.298482,49.896143
2019-1265186,2019-07-02,Vente,400000.0,RTE DE SAINT REVEREND,85800.0,85088,Le Fenouiller,850880000A1538,-1.882806,46.711812
2019-789185,2019-07-05,Vente,220000.0,AV DES EPARGES,55100.0,55545,Verdun,55545000AO0502,5.397459,49.152903
2019-1099647,2019-05-20,Vente,175000.0,RUE DE MONTREAL,76620.0,76351,Le Havre,76351000TE0175,0.105941,49.524219
2019-338717,2019-08-08,Vente,440000.0,PL DE L EGLISE,29170.0,29058,Fouesnant,29058000BH0025,-4.008344,47.895207
2019-1214814,2019-10-30,Vente,470000.0,RTE DU PLAN DE LA TOUR,83120.0,83115,Sainte-Maxime,831150000E0334,6.589169,43.328964
2019-584134,2019-06-14,Vente,303010.0,RUE DU MOULIN,38080.0,38193,L'Isle-d'Abeau,38193000DS0222,5.210032,45.608731
2019-140217,2019-02-08,Vente,123750.0,BD DU SABLIER,13008.0,13208,Marseille 8e Arrondissement,132088450C0135,5.381786,43.247918
2019-830470,2019-12-06,Vente,90000.0,RUE FAIDHERBE,59155.0,59220,Faches-Thumesnil,59220000AX0084,3.075208,50.599838
