id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_nom_voie,code_postal,code_commune,nom_commune,id_parcelle,longitude,latitude
2017-804801,2017-06-26,Vente,520000.0,FERME DE BUTERNE,59116.0,59317,Houplines,593170000A5789,2.920227,50.686597
2017-737544,2017-03-07,Vente,42500.0,RUE MATHIEU DE DOMBASLE,54110.0,54159,Dombasle-sur-Meurthe,54159000AB0208,6.350117,48.627016
2017-1121030,2017-07-05,Vente,139000.0,RUE DE LA CALABRE,79400.0,79270,Saint-Maixent-l'École,79270000AP1193,-0.206825,46.410542
2017-78992,2017-11-17,Vente,90000.0,CHABAUDE,7200.0,7131,Lanas,071310000D0695,4.402417,44.538637
2017-421251,2017-08-22,Vente en l'état futur d'achèvement,220000.0,BD ALBERT 1ER,33800.0,33063,Bordeaux,33063000CE0092,-0.570103,44.813546
2017-894006,2017-08-29,Vente,91500.0,PALAIS DES PYRENEES BLOC B,64000.0,64445,Pau,64445000BY0250,-0.368111,43.295072
2017-423007,2017-10-23,Vente,495000.0,ALL DU MOULIN DE DESCLAU,33170.0,33192,Gradignan,33192000BN0031,-0.604586,44.773465
2017-286165,2017-06-12,Vente,65000.0,RUE JULES MASSENET,26000.0,26362,Valence,26362000AT0169,4.907035,44.931517
2017-606001,2017-12-22,Vente,60000.0,RUE FRANCOIS POUTIGNAT,42300.0,42187,Roanne,42187000AZ0625,4.067236,46.043799
2017-699391,2017-02-17,Vente,45000.0,PETIT BOURG D AMONT,49420.0,49056,Carbay,490560000B0385,-1.221738,47.734718
2017-451908,2017-01-12,Vente en l'état futur d'achèvement,182000.0,RUE DE LA MARQUEROSE,34070.0,34172,Montpellier,34172000ER0008,3.86943,43.587075
2017-1085716,2017-08-02,Vente,240000.0,RUE DES CAPUCINES,77420.0,77083,Champs-sur-Marne,77083000BA0667,2.588594,48.862224
2017-1077602,2017-07-19,Vente,99000.0,AVE DE GAULLE 27 FOUGERES,77210.0,77014,Avon,770140000A0931,2.733497,48.421202
2017-466886,2017-01-31,Vente en l'état futur d'achèvement,167169.0,CANTAUSSEL,34670.0,34244,Saint-Brès,342440000B0706,4.03969,43.67016
2017-822914,2017-12-26,Vente,30000.0,RUE VICTOR HUGO,59227.0,59558,Saulzoir,595580000B2081,3.440701,50.239491
2017-248004,2017-04-24,Vente,305800.0,LES HAUTS,22650.0,22209,Beaussais-sur-Mer,222090000B1218,-2.127292,48.573549
2017-164634,2017-08-11,Vente,33600.0,LE BOURG MAGNY LA CAMPAGNE,14270.0,14431,Mézidon Vallée d'Auge,144313860B0953,-0.106464,49.050129
2017-599027,2017-04-26,Vente en l'état futur d'achèvement,183000.0,LA VILLE,42170.0,42279,Saint-Just-Saint-Rambert,42279000AM0941,4.237568,45.501209
2017-1188230,2017-07-19,Vente,30050.0,CLAPEIROUSE,84210.0,84101,La Roque-sur-Pernes,841010000B0236,5.111809,43.970043
2017-330228,2017-05-31,Vente,90000.0,KERZALOU,29870.0,29101,Landéda,29101000BY0046,-4.542715,48.59286
2017-775667,2017-08-19,Vente,128950.0,PENKER ALAIN,56320.0,56105,Lanvénégen,561050000B1362,-3.519588,48.018195
2017-1356136,2017-07-12,Vente,125000.0,RUE DU GENERAL LECLERC,94520.0,94047,Mandres-les-Roses,94047000AO0099,2.542209,48.701649
2017-382386,2017-06-21,Vente,270000.0,AV GENERAL COMPANS,31700.0,31069,Blagnac,31069000AX0456,1.397385,43.629308
2017-1398416,2017-03-23,Vente,125000.0,CHE LAGUERRE,97429.0,97405,Petite-Île,97405000AZ0821,55.560541,-21.358683
2017-273065,2017-05-05,Vente,65454.11,VERILLE,25110.0,25354,Luxiol,25354000ZE0023,6.347986,47.374499
2017-119107,2017-02-09,Vente,128000.0,CRS FRANKLIN ROOSEVELT,13001.0,13201,Marseille 1er Arrondissement,132018060B0124,5.38787,43.299174
2017-19612,2017-04-18,Vente,155000.0,ALL OLIVIER MESSIAEN,2200.0,2722,Soissons,02722000AP0135,3.317756,49.374553
2017-265054,2017-12-19,Vente,342000.0,LES COULARDES,24450.0,24133,La Coquille,24133000AZ0133,0.953675,45.553331
2017-83006,2017-12-30,Vente,165000.0,FOUR DE TUILES,7410.0,7014,Arlebosc,070140000A0182,4.589509,45.046959
2017-310750,2017-03-29,Vente,45000.0,RUE EMILE DELAVALLEE,28160.0,28424,Yèvres,28424000AB0008,1.186103,48.208927
2017-1246849,2017-02-16,Vente,63500.0,RUE DES FORTS,88160.0,88468,Le Thillot,88468000AH0520,6.762196,47.874735
2017-834826,2017-02-16,Vente,174000.0,RUE DU MOULIN,60400.0,60105,Brétigny,601050000A0506,3.108648,49.566371
2017-585237,2017-07-03,Vente,77400.0,RUE DES VIGNES,41110.0,41198,Saint-Aignan,41198000AD0291,1.370325,47.26404
2017-1134582,2017-06-23,Vente,160000.0,PL JEAN JAURES,80210.0,80308,Feuquières-en-Vimeu,803080000D0474,1.609146,50.060529
2017-730663,2017-07-11,Vente,45146.0,LE CHAMP DE BERTHE,53410.0,53129,Launay-Villiers,531290000A0341,-0.979774,48.128827
2017-292231,2017-04-18,Vente,42000.0,L ESCLOT,26790.0,26054,Bouchet,26054000AD0177,4.859595,44.297564
2017-1351908,2017-11-07,Vente,350000.0,RUE GABRIEL PERI,94270.0,94043,Le Kremlin-Bicêtre,940430000N0102,2.345496,48.803574
2017-238099,2017-04-13,Vente,150500.0,PL DU DOCTEUR JORROT,21200.0,21054,Beaune,21054000AC0507,4.841851,47.023966
2017-1217815,2017-06-29,Vente,321000.0,RUE DU BOTH,85680.0,85106,La Guérinière,85106000AE1902,-2.249259,46.964819
2017-1253908,2017-12-18,Vente,173000.0,LES CONCISES DE CHAMVRES,89300.0,89079,Chamvres,890790000B0516,3.360312,47.955039
2017-969247,2017-10-03,Vente,135000.0,RTE NATIONALE 6,69400.0,69013,Arnas,69013000AI0120,4.719753,46.000636
2017-950907,2017-07-25,Vente,245000.0,RUE EDMOND ROSTAND,69330.0,69282,Meyzieu,69282000BK0013,5.021429,45.782557
2017-318673,2017-10-05,Vente,79000.0,RUE DE PENHADOR,29750.0,29135,Loctudy,29135000AS0659,-4.177286,47.809903
2017-264640,2017-11-14,Vente,27000.0,LE BUIS,24420.0,24521,Sarliac-sur-l'Isle,24521000AL0251,0.872233,45.222903
2017-90084,2017-06-21,Vente,68000.0,CHAUMARTI,9190.0,9128,Gajan,091280000B0319,1.137234,43.041348
2017-149395,2017-11-02,Vente en l'état futur d'achèvement,134540.0,BD ARISTIDE BRIAND,13140.0,13063,Miramas,13063000BP0252,5.001297,43.577341
2017-1336168,2017-04-04,Vente,125600.0,AV DU PRESIDENT WILSON,93100.0,93048,Montreuil,93048000BQ0052,2.4394,48.853738
2017-1365266,2017-03-10,Vente,382500.0,RUE DES PINCEVENTS,95610.0,95218,Éragny,95218000BL0033,2.095824,49.014341
2017-421084,2017-07-28,Vente en l'état futur d'achèvement,350000.0,RUE DES JACINTHES,33700.0,33281,Mérignac,33281000BZ0173,-0.640169,44.837345
2017-599520,2017-05-23,Vente,42000.0,LE BOURG,42210.0,42075,Craintilleux,420750000A1332,4.235259,45.581816
2017-1113815,2017-12-04,Vente,164000.0,SEN DES TAMARIS,78200.0,78354,Magnanville,78354000AE0149,1.689992,48.975243
2017-1215536,2017-12-22,Vente,52245.0,CHE DU PAS RENAUD,85340.0,85194,Les Sables-d'Olonne,85194166AI0282,,
2017-540169,2017-08-08,Vente,117490.8,RUE PAUL ET GERMAINE VEYRET,38100.0,38185,Grenoble,38185000HI0040,5.714097,45.1619
2017-71467,2017-12-15,Vente,180000.0,SANT BASTIAN BAS,6510.0,6033,Carros,060330000B1987,7.180397,43.80076
2017-1069335,2017-10-19,Vente,239000.0,RUE DU LAVOIR,77111.0,77455,Soignolles-en-Brie,774550000C0673,2.71355,48.642428
2017-1329322,2017-07-05,Vente,295000.0,AV EUGENE LE MOIGN,93150.0,93007,Le Blanc-Mesnil,93007000AR0216,2.467505,48.928728
2017-19614,2017-03-31,Vente,100000.0,LE CHAMP DE FER PERLES,2160.0,2439,Les Septvallons,02439597ZA0016,3.650971,49.336994
2017-482502,2017-01-17,Vente,66500.0,AV DES LAVANDIERES,34300.0,34003,Agde,34003000KB0004,3.525439,43.290556
2017-205774,2017-05-11,Vente,178710.0,RTE DES OUILLIERES,17870.0,17065,Breuil-Magné,17065000AI0031,-0.962649,45.97722
2017-761603,2017-10-12,Vente,131000.0,LE JARDIN DERRIERE,56190.0,56259,La Trinité-Surzur,562590000A1051,-2.599782,47.601491
2017-946674,2017-03-28,Vente,200850.0,AV DE LA GARE,69800.0,69290,Saint-Priest,69290000DI0318,4.935914,45.68911
2017-915811,2017-04-03,Vente,103000.0,RUE PASCAL MARIE AGASSE,66000.0,66136,Perpignan,66136000BW0046,2.877684,42.696639
2017-1008605,2017-11-17,Vente en l'état futur d'achèvement,151600.0,LA PLANTAZ,73490.0,73213,La Ravoire,732130000D0293,5.968398,45.558829
2017-1295209,2017-01-24,Vente en l'état futur d'achèvement,309000.0,RUE DU DOC CALMETTE,92110.0,92024,Clichy,92024000AB0044,2.308457,48.898571
2017-1398505,2017-04-28,Vente,100000.0,RTE NATIONALE 2 BARIL,97442.0,97417,Saint-Philippe,97417000BC0962,,
2017-115388,2017-01-28,Vente,90000.0,ROUQUIES,12150.0,12270,Sévérac d'Aveyron,12270040ZI0029,2.978612,44.358497
2017-180480,2017-04-22,Vente,185700.0,LABRO,15400.0,15049,Cheylade,15049000ZK0007,2.724067,45.206636
2017-1327143,2017-12-20,Vente,227914.0,RUE JULES FERRY,93430.0,93079,Villetaneuse,930790000F0022,2.337735,48.960798
2017-964419,2017-10-02,Vente en l'état futur d'achèvement,198000.0,RUE DES CAILLOUX,69290.0,69069,Craponne,69069000AP0114,,
2017-1133723,2017-03-30,Vente,214000.0,RUE AUX LOUPS,80230.0,80721,Saint-Valery-sur-Somme,80721000AE0331,1.627467,50.184001
2017-432853,2017-06-14,Vente,100000.0,BANASTRAYRE EST,33550.0,33241,Lestiac-sur-Garonne,332410000A0018,-0.377892,44.695889
2017-24026,2017-04-20,Vente,208550.0,LAPIERRE,3340.0,3234,Saint-Gérand-de-Vaux,032340000D0107,3.452554,46.364999
2017-1146220,2017-09-27,Vente,175000.0,IMP DE LA BARRABIE,81300.0,81105,Graulhet,811050000B1502,2.027926,43.770618
2017-190095,2017-12-29,Vente,70000.0,ROUHENAC,16330.0,16393,Vars,163930000L0668,0.118343,45.742424
2017-626275,2017-02-21,Vente,233000.0,RUE DU MOULIN DES LANDES,44840.0,44198,Les Sorinières,44198000AV0294,-1.523905,47.137763
2017-654235,2017-01-13,Vente,98000.0,RUE DE LA VAUDIERE,45140.0,45285,Saint-Jean-de-la-Ruelle,45285000BD0361,1.858012,47.91598
2017-215187,2017-12-19,Vente,37500.0,LE BOURG,17470.0,17471,La Villedieu,17471000AB0113,-0.320876,46.061557
2017-1145855,2017-08-02,Vente,67000.0,RUE ANNE VEAUTE,81100.0,81065,Castres,81065000BN0437,2.245883,43.601796
2017-323757,2017-02-08,Vente,51500.0,RUE DE MEN BRIAL,29280.0,29212,Plouzané,29212000AN0331,-4.621,48.386534
2017-307313,2017-05-05,Vente,137000.0,RUE DE BREEZ,28700.0,28194,Houville-la-Branche,281940000C0328,1.641816,48.444768
2017-1107231,2017-07-04,Vente en l'état futur d'achèvement,239500.0,TERRES DE L EGLISE,78850.0,78615,Thiverval-Grignon,786150000H0395,1.935956,48.842259
2017-942920,2017-10-26,Vente,345000.0,RUE JEAN MARIE CHAVANT,69007.0,69387,Lyon 7e Arrondissement,69387000AE0001,4.847272,45.752051
2017-1225707,2017-10-30,Vente,137000.0,PL DE LA VALLEE BEAUJEAN,86300.0,86031,Bonnes,860310000L1469,,
2017-314184,2017-02-11,Vente,120000.0,LA VALINIERE,28480.0,28331,Saintigny,28331165ZL0069,0.98231,48.362385
2017-1152824,2017-12-11,Vente,60000.0,CHE DE RONDE,82100.0,82033,Castelsarrasin,82033000DD0310,1.104946,44.04365
2017-518775,2017-07-19,Vente,90000.0,LA CALOTTE,36500.0,36232,Vendœuvres,36232000AI0129,1.32824,46.78271
2017-669157,2017-03-31,Vente,224000.0,RUE SYLVAIN RESCOUSSIE,46000.0,46042,Cahors,46042000BZ0066,1.440252,44.45288
2017-751979,2017-07-18,Vente,25000.0,AU VILLAGE,55160.0,55317,Manheulles,553170000D0145,5.591392,49.110795
2017-1294013,2017-11-06,Vente,270000.0,AV CHARLES DE GAULLE,92270.0,92009,Bois-Colombes,920090000F0319,2.276108,48.918787
2017-1263981,2017-10-06,Vente,305000.0,RUE DU CHATEAU DE GROSBOIS,91330.0,91691,Yerres,91691000AI0126,2.509569,48.721721
2017-1434113,2017-08-28,Vente,470000.0,RUE CLAUDE POUILLET,75017.0,75117,Paris 17e Arrondissement,75117000CJ0032,2.314926,48.884227
2017-299724,2017-03-29,Vente,45000.0,LES ELINGUES,27910.0,27338,Les Hogues,273380000A0014,1.384883,49.434183
2017-71739,2017-01-25,Vente,175000.0,AV DU GAL DE GAULLE,6700.0,6123,Saint-Laurent-du-Var,06123000AT0161,7.191995,43.668851
2017-676253,2017-12-12,Vente,82500.0,DELBES,47240.0,47032,Bon-Encontre,47032000AO0379,0.679269,44.187048
2017-813912,2017-04-04,Vente,90000.0,LE VILLAGE,59259.0,59336,Lécluse,593360000A0625,3.037496,50.276561
2017-450844,2017-10-04,Vente,82000.0,RTE DE LACANAU,33121.0,33097,Carcans,33097000CX0114,-1.046286,45.075751
2017-1001777,2017-03-07,Vente en l'état futur d'achèvement,226000.0,LA PLANTAZ,73490.0,73213,La Ravoire,732130000D0293,5.968398,45.558829
2017-909117,2017-05-31,Vente,47000.0,CASTAINGS,65380.0,65080,Bénac,65080000ZD0126,0.017037,43.150439
2017-1322273,2017-03-14,Vente,73000.0,RUE LOUISE MICHEL,93120.0,93027,La Courneuve,93027000AB0066,2.391363,48.930603
2017-795978,2017-07-12,Vente,160000.0,RUE AUGUSTIN HORNAIN,59175.0,59585,Templemars,59585000AA0103,3.058031,50.578246
2017-650287,2017-06-16,Vente,35000.0,PARCS DE LEVENO,44350.0,44069,Guérande,44069000YR0311,-2.390089,47.331674
2017-920100,2017-09-20,Vente,84500.0,BD JOHN FITZGERALD KENNEDY,66100.0,66136,Perpignan,66136000AZ0504,2.904931,42.688624
2017-1035048,2017-03-06,Vente en l'état futur d'achèvement,159000.0,,,74105,Douvaine,741050000D1715,6.293513,46.306341
2017-403104,2017-12-22,Vente,102500.0,AV DE LA 1ERE ARMEE FRANCAISE,32000.0,32013,Auch,32013000AL0631,0.601155,43.650399
2017-1050047,2017-01-09,Vente,40000.0,LE PLATEAU D YAUVILLE,76910.0,76192,Criel-sur-Mer,76192000AC0120,1.324998,50.040815
2017-476063,2017-12-28,Vente terrain à bâtir,97000.0,LOU BOURBOUISSOU,34740.0,34327,Vendargues,34327000AP0342,3.975074,43.666074
2017-1124156,2017-01-27,Vente,118000.0,LES CLAVEAUX,79330.0,79131,Geay,791310000E0020,-0.377182,46.855924
2017-1355694,2017-06-30,Vente,189000.0,AV DE LA MARECHALE,94420.0,94059,Le Plessis-Trévise,94059000AD0463,2.570936,48.812948
2017-598774,2017-03-29,Vente,100000.0,LES AMBREUX,42210.0,42251,Saint-Laurent-la-Conche,422510000D0602,4.231032,45.685215
2017-1210065,2017-04-12,Vente,41800.0,RES LA POINTE DU LAC,85440.0,85288,Talmont-Saint-Hilaire,85288228AY0027,-1.674243,46.443797
2017-986050,2017-12-04,Vente,49050.0,L ACCLOUX,71550.0,71165,Cussy-en-Morvan,711650000G0012,4.145582,47.098762
2017-397938,2017-04-07,Vente,30600.0,LE VILLAGE,31160.0,31131,Cazaunous,311310000A1037,0.732776,42.985853
2017-975316,2017-07-06,Vente,156900.0,RTE DE DOLE,70100.0,70280,Gray-la-Ville,70280000AH0174,5.588904,47.437276
2017-35089,2017-01-17,Vente,85000.0,RTE DE STE MARGUERITE,5000.0,5061,Gap,05061000CL0172,6.07535,44.549703
2017-267406,2017-10-11,Vente,120000.0,LAGUDAL GARE,24140.0,24034,Beleymas,24034000AN0111,0.484311,44.963584
2017-224380,2017-11-21,Vente,120000.0,AU FAO,19370.0,19036,Chamberet,19036000CP0153,1.690935,45.606501
2017-883110,2017-05-12,Vente,169865.0,CHEZ JALLY,63380.0,63339,Saint-Étienne-des-Champs,63339000AP0002,2.595458,45.81918
2017-1090811,2017-03-30,Vente,84270.0,L ORMELOT,77480.0,77187,Fontaine-Fourches,77187000ZE0028,3.390659,48.402803
2017-1108977,2017-09-14,Vente,260000.0,RES DU CLOS BARON,78112.0,78551,Saint-Germain-en-Laye,785512510B0256,2.066463,48.888394
2017-1076553,2017-05-12,Vente,225000.0,RTE DE MORET,77140.0,77302,Montcourt-Fromonville,77302000AB0553,2.7124,48.30969
2017-415633,2017-02-17,Vente,121000.0,AV WINSTON CHURCHILL,33700.0,33281,Mérignac,33281000BY0790,-0.628143,44.833895
2017-245330,2017-09-27,Vente,50000.0,LES GOURDIAS,22960.0,22176,Plédran,221760000H2732,-2.75903,48.445407
2017-1145346,2017-07-04,Vente,180000.0,LES PRADALS,81300.0,81043,Busque,810430000A0907,1.958284,43.78838
2017-1090018,2017-12-22,Vente,175000.0,PL DES VERNES,77500.0,77108,Chelles,77108000BP0042,2.581607,48.884776
2017-47255,2017-02-21,Vente,399000.0,AV CORNICHE FLEURIE,6200.0,6088,Nice,06088000NM0218,7.210137,43.687269
2017-289896,2017-11-22,Vente,30000.0,RUE CORDERIE,26240.0,26333,Saint-Vallier,26333000AP0171,4.814369,45.183376
2017-1352993,2017-12-13,Vente en l'état futur d'achèvement,360000.0,RUE SIMONE VEIL,94320.0,94073,Thiais,94073000AG0222,2.394955,48.756322
2017-885831,2017-03-01,Vente,80000.0,RUE DE LA COUTELLERIE,63300.0,63430,Thiers,63430000AS0412,3.547529,45.852722
2017-1198882,2017-04-06,Vente,265000.0,LA PROUTIERE,85190.0,85300,Venansault,85300000YC0005,-1.535951,46.685665
2017-96040,2017-11-08,Vente,182000.0,RTE DE MERY,10150.0,10352,Sainte-Maure,10352000AD0072,4.061657,48.345314
2017-818659,2017-08-08,Vente,180000.0,LE PIED PERCHON,59138.0,59283,Hargnies,59283000AB0008,3.843599,50.253042
2017-196524,2017-08-10,Vente en l'état futur d'achèvement,277000.0,RUE PASTEUR,17340.0,17094,Châtelaillon-Plage,17094000AC0153,-1.088504,46.076415
2017-489802,2017-03-17,Vente en l'état futur d'achèvement,187400.0,RUE DE VERN,35200.0,35238,Rennes,35238000CE0242,-1.657061,48.098651
2017-1125629,2017-10-06,Vente,120000.0,IMP DES CERISIERS,79350.0,79088,Chiché,79088000AH0275,-0.358736,46.794907
2017-442883,2017-01-20,Vente,235000.0,ROQUENEGRE,33420.0,33350,Rauzan,33350000ZE0242,-0.129648,44.786754
2017-295888,2017-03-18,Vente en l'état futur d'achèvement,138000.0,RUE DE GARENNES,27540.0,27355,Ivry-la-Bataille,273550000A1656,1.460067,48.885435
2017-830792,2017-09-20,Vente,245000.0,LA FOSSE AUGUAY,60175.0,60678,Villeneuve-les-Sablons,60678000ZB0197,2.081014,49.233754
2017-562958,2017-07-11,Vente,177000.0,AU SAUTINET,38160.0,38359,Saint Antoine l'Abbaye,383591450C0455,5.240017,45.194628
2017-1378660,2017-07-18,Vente,183000.0,RUE BERTHIE ALBRECHT,95210.0,95555,Saint-Gratien,95555000AE0707,2.284535,48.96674
2017-22267,2017-02-09,Vente,200000.0,LE MARAIS,2400.0,2114,Brasles,02114000AA0241,3.416505,49.04569
2017-159085,2017-08-18,Vente,37612.0,LE PONT NEUF,13210.0,13100,Saint-Rémy-de-Provence,13100000CN0039,4.813473,43.809614
2017-372809,2017-08-31,Vente,22800.0,PL DUPUY,31000.0,31555,Toulouse,31555821AC0415,1.454417,43.600652
2017-1310039,2017-07-20,Vente,225000.0,IMP DE LA TOUR,92140.0,92023,Clamart,92023000AQ0102,2.267313,48.78951
2017-1244756,2017-04-08,Vente,140000.0,CHE DE LA CROIX DES OISEAUX,88400.0,88196,Gérardmer,881960000F2633,6.835156,48.070281
2017-946644,2017-03-13,Vente,174000.0,RUE LEON FABRE,69100.0,69266,Villeurbanne,69266000BH0054,4.873973,45.778485
2017-325282,2017-05-31,Vente,85000.0,CLEGUER,29830.0,29178,Ploudalmézeau,29178000AO0204,-4.687881,48.566827
2017-202370,2017-07-10,Vente,129000.0,RUE DE LA PROVIDENCE,17200.0,17306,Royan,17306000AK0842,-1.026525,45.628345
2017-416932,2017-04-11,Vente en l'état futur d'achèvement,169000.0,AV LEON BLUM,33700.0,33281,Mérignac,33281000BO0422,-0.644173,44.853045
2017-1108632,2017-09-08,Vente,279750.0,CHE DE LA VIEILLE BUTTE,78100.0,78551,Saint-Germain-en-Laye,78551000AV0001,2.067449,48.898333
2017-491301,2017-05-16,Vente,24020.0,LA JAUNAIE,35850.0,35216,Parthenay-de-Bretagne,352160000A0364,-1.822314,48.185963
2017-139868,2017-08-11,Vente en l'état futur d'achèvement,245000.0,RUE DE LA GRANIERE,13011.0,13211,Marseille 11e Arrondissement,132118670B0276,5.456578,43.28846
2017-33666,2017-09-06,Vente,219500.0,LOT L AIGUEBELLE,4280.0,4045,Céreste,040450000F1344,5.594482,43.856118
2017-90791,2017-08-23,Vente,28000.0,LESCARRA,9140.0,9113,Ercé,091130000E2280,1.287841,42.83805
2017-467517,2017-02-14,Vente,212000.0,LES CAUCANASSES,34540.0,34023,Balaruc-les-Bains,34023000BE0392,3.704083,43.450524
2017-413007,2017-11-20,Vente,213700.0,BD ALFRED DANEY,33300.0,33063,Bordeaux,33063000RM0136,-0.573566,44.866296
2017-1273782,2017-10-12,Vente en l'état futur d'achèvement,205500.0,LA FOURCHE,91220.0,91103,Brétigny-sur-Orge,91103000BD0214,2.295099,48.603453
2017-1189758,2017-11-14,Vente,87000.0,LES FERRAILLES EST,84170.0,84080,Monteux,840800000M2765,4.991333,44.035523
2017-1179190,2017-04-14,Vente,330000.0,RUE DE LA PAROISSE,83150.0,83009,Bandol,83009000AI0221,5.754689,43.136494
2017-682451,2017-12-07,Vente,104000.0,COSTES VIEILLES,48100.0,48092,Marvejols,480920000C0332,3.278164,44.545944
2017-960589,2017-01-03,Vente,298300.0,CHE DE LA BRUYERE,69570.0,69072,Dardilly,69072000AM0018,4.769658,45.815665
2017-573591,2017-07-24,Vente,197000.0,CHE DE BERDIS,40270.0,40117,Grenade-sur-l'Adour,401170000C0325,-0.425527,43.793529
2017-1024827,2017-10-13,Vente,88000.0,RTE DE BONNEVILLE,74100.0,74012,Annemasse,740120000A4297,6.235815,46.185815
2017-1226713,2017-12-20,Vente,400000.0,RUE CAMILLE GIRAULT,86180.0,86041,Buxerolles,86041000CB0154,0.35553,46.603018
2017-1296063,2017-04-05,Vente,540000.0,BD DU GENERAL LECLERC,92200.0,92051,Neuilly-sur-Seine,920510000F0067,2.259027,48.888522
2017-419749,2017-06-28,Vente,355000.0,RUE MORION,33800.0,33063,Bordeaux,33063000BT0043,-0.553632,44.825649
2017-591084,2017-03-07,Vente,31500.0,RUE HENRI GONNARD,42000.0,42218,Saint-Étienne,42218000PT0025,4.386128,45.434319
2017-705180,2017-09-17,Vente,365000.0,AV DES DUNES,50610.0,50066,Jullouville,50066000AP0280,-1.569884,48.765523
2017-638126,2017-03-01,Vente,170000.0,RES DU GOLF,44210.0,44131,Pornic,44131177BH0249,-2.118245,47.118939
2017-1407716,2017-01-13,Vente,460000.0,RUE DE BELLEFOND,75009.0,75109,Paris 9e Arrondissement,75109000BE0108,2.345586,48.878319
2017-48719,2017-06-30,Vente en l'état futur d'achèvement,241500.0,BD JEAN BEHRA,6100.0,6088,Nice,06088000DZ0494,7.243666,43.728652
2017-657961,2017-08-29,Vente,65000.0,ALL DES VERDIERS,45160.0,45232,Olivet,45232000AN0218,1.906977,47.877147
2017-1366409,2017-05-17,Vente en l'état futur d'achèvement,292000.0,LE BOQUET,95480.0,95488,Pierrelaye,95488000AB0952,2.151891,49.02641
2017-130781,2017-02-28,Vente,375000.0,BD DES ALISIERS,13009.0,13209,Marseille 9e Arrondissement,132098470H0074,5.416021,43.258099
2017-953382,2017-11-07,Vente,202000.0,RUE SPREAFICO,69100.0,69266,Villeurbanne,69266000BH0143,4.87284,45.776951
2017-858705,2017-05-19,Vente,90000.0,RUE EMILE ZOLA,62420.0,62133,Billy-Montigny,62133000AB0944,2.911337,50.41604
2017-269013,2017-09-08,Vente,195650.0,RUE DU FER A CHEVAL,24410.0,24316,Parcoul-Chenaud,24316000ZE0095,0.035872,45.202919
2017-823010,2017-01-09,Vente,110000.0,RUE DU VERGER,59300.0,59606,Valenciennes,59606000AH0814,3.490902,50.356669
2017-37686,2017-07-28,Vente,24000.0,SERRE PARATRE,5600.0,5134,Saint-Clément-sur-Durance,051340000B0338,6.571848,44.654135
2017-1164440,2017-06-02,Vente,40000.0,RUE PARADIS,83670.0,83084,Montmeyan,830840000I0243,6.063225,43.645803
2017-1253065,2017-06-07,Vente,200000.0,LE CHALONGE,89500.0,89142,Dixmont,891420000G1621,3.405202,48.066826
2017-942017,2017-09-12,Vente en l'état futur d'achèvement,259200.0,RUE JEANNE D ARC,69003.0,69383,Lyon 3e Arrondissement,69383000DH0006,4.882205,45.750517
2017-68951,2017-02-24,Vente,285000.0,AV DE BOUTINY,6530.0,6095,Peymeinade,06095000AH0125,6.884405,43.647215
2017-692435,2017-05-10,Vente,170000.0,RUE DES BONS ENFANTS,49300.0,49099,Cholet,49099000AS0326,-0.877757,47.062876
2017-561324,2017-11-28,Vente,285000.0,COMBE DU PORT,38550.0,38425,Saint-Maurice-l'Exil,38425000AH0442,4.786501,45.376236
2017-702643,2017-12-15,Vente,155000.0,PUTANGES,50750.0,50546,Bourgvallées,50546000ZB0043,-1.114574,49.051193
2017-190356,2017-02-01,Vente,176600.0,RTE DES GRANDS CHAMPS,16130.0,16150,Gensac-la-Pallue,16150000AH0082,-0.270896,45.669883
2017-563224,2017-08-01,Vente en l'état futur d'achèvement,214157.0,AV DU VERCORS,38430.0,38400,Saint-Jean-de-Moirans,38400000AN0135,5.594323,45.34796
2017-629402,2017-05-24,Vente,170000.0,RUE DES BASCLOTIERES,44270.0,44087,Machecoul-Saint-Même,44087000BE0059,-1.833816,46.98861
2017-298048,2017-09-16,Vente,137000.0,RUE D ARGENTAN,27160.0,27112,Breteuil,27112000AE0321,0.908086,48.837117
2017-1146091,2017-09-14,Vente,146734.0,MALATERRE,81500.0,81104,Giroussens,811040000B0378,1.845151,43.772864
2017-27336,2017-12-14,Vente,153500.0,AV DE VICHY,3200.0,3001,Abrest,03001000AH0002,3.444443,46.099986
2017-1435007,2017-11-13,Vente,380000.0,RUE DULONG,75017.0,75117,Paris 17e Arrondissement,75117000CJ0094,2.316937,48.884411
2017-1224783,2017-09-25,Vente,32650.0,LES FONTENELLES,86250.0,86266,Surin,86266000ZD0015,0.388776,46.080557
2017-245818,2017-10-26,Vente,51000.0,LA VALLEE COULON,22190.0,22187,Plérin,221870000F0531,-2.790568,48.536855
2017-963872,2017-09-08,Vente,236067.1,ALL DES HETRES,69760.0,69116,Limonest,691160000I0985,4.774753,45.807983
2017-508011,2017-09-27,Vente,58000.0,RUE DU GENERAL DE GAULLE,35550.0,35219,Pipriac,35219000AB0798,-1.945358,47.809746
2017-597853,2017-12-29,Vente,59323.0,RUE MARCEL HOLTZER,42490.0,42099,Fraisses,42099000AE0223,4.267337,45.388097
2017-1203414,2017-11-08,Vente,325508.0,L ORVOIRE,85500.0,85109,Les Herbiers,85109000XR0029,,
